0,5f28c399-58bf-4183-ba66-97e079a2f9bd,0.776856881
1,3b5108cf-f4d3-497c-8117-4d319a73ace9,0.0183537
2,98d6936b-e03e-4c8a-b1e6-a53f086e9c56,0.628500001
3,2fe9cf28-2497-4355-ad06-8c658163943a,0.478696211
4,67b1ac2e-f89a-4df8-a7b1-7f97e487f226,0.622270407
5,fb3c32e0-2fdf-4957-b54e-a7ccd538b53a,0.946425138
6,39f57524-2a86-4922-b95d-a675b8f41580,0.228172235
7,4363b2eb-61d2-42cc-ab78-4a42f92959a8,0.585739859
8,6a9aaae0-24d6-431e-8d09-16fa4eede515,0.1223123
9,a1692e78-4855-411d-8b28-16115a7f749f,0.737698506
10,9a078d6f-d21e-4a94-b85f-a9d4b4a37214,0.406451295
11,10666b95-700f-42b3-aaa5-2a26309e250c,0.272364783
12,6b86894e-4aca-4210-8f86-1c72510d0dd9,0.233442841
13,6f69843b-00b7-4c2b-a239-d22f0e99f374,0.617459601
14,8ec5451a-39cc-47de-8599-fc85e5e6b1c2,0.233611795
15,eefc640c-4c0a-4cf4-b57d-c07b3d0bf401,0.274818095
16,d7ff7218-f3b2-49c2-8859-b20a5268180f,0.614647952
17,f227f0fb-0844-433c-bea0-d565658d0ce2,0.695033361
18,1c971e68-728e-4cfb-9d37-a28d857ad4c8,0.372283498
19,7d9e0a45-ac8b-4af7-9a42-aa26dacbee68,0.89307926
20,9968d17e-48e2-4648-bc9e-93091663a679,0.734344384
21,12ca12b0-6d97-45c4-96a9-4df50d7d59bf,0.410513992
22,30b93d95-758a-490d-97f0-4c0f7d183bde,0.666563192
23,2c147fbe-0209-4fab-a1d2-3c2b04ae97ed,0.00702773
24,d594ca3e-141f-4a7f-a47d-cbc753a84b47,0.429117994
25,b65b6772-e5a8-462e-bee7-2de8eff16194,0.131234859
26,a6e641f8-1761-42fd-91e4-230745488be8,0.775312928
27,585850af-b113-46e4-8882-31e1b8dbc45c,0.619583247
28,af8cea47-2569-41de-9618-ad84cc57e98f,0.121274449
29,67a7dae6-09d7-45a3-8789-3461795785f3,0.985329584
30,019a8ae6-edf2-4f80-92a6-12e17f6a586f,0.096676744
31,20c29946-04ff-439b-81a3-39a76cd31a87,0.524670017
32,c2184670-0837-4661-aaa5-93dd58d31115,0.361176111
33,ac04fc87-c8f4-47b3-b060-c019cc17ea0d,0.249184404
34,71ae9106-d0d5-4613-a529-9c44fbddeb5f,0.071532319
35,064baca9-7555-42f3-b969-a0b44bb5afd4,0.374369756
36,003b8462-159d-408b-b761-1516fae2740c,0.08010565
37,4ab5b757-6f6f-4eb3-997d-2f6e27d4d2f6,0.601107053
38,919fd340-53ac-4aaa-b1c7-77d7f76ecfe1,0.200937771
39,09567a6b-bd64-455f-a9f8-78eb327bd5d4,0.668035108
40,54376907-2e7f-428b-882a-139ebe7074f8,0.699221862
41,d9a4287d-88e7-4d6b-8fc7-2d39f5c4b2c1,0.588283863
42,5d2a30be-3bd2-4d5c-b9e6-0368558b0270,0.268121807
43,fecbf422-201a-44e4-9e1e-fe959cdd71c6,0.799348255
44,845aea52-2234-4857-a8ac-0458b919a1d3,0.949896923
45,e3ea76d5-a218-496e-87df-3d68e5c27596,0.857391187
46,c55de58b-5780-4b31-bef8-ce6114f029de,0.017634874
47,9e8ea351-856e-43c6-8e65-33243035716d,0.096311434
48,cb41bb8b-c8dd-4822-82d9-836f482eae89,0.965002785
49,9ae36ebb-5311-4d17-8733-a503468b3ff4,0.521079188
50,2127ab93-da4b-44ed-8a7f-204d9362a214,0.469190957
51,ed129af8-0ac9-46b9-8535-d94cc246ec8e,0.073866958
52,5cf15036-34d9-40c0-811a-182af6b6b850,0.950618414
53,ecc5d59e-bdf3-4520-a95d-a6ddd6105bf4,0.992496204
54,aa4865f0-2d50-458a-b5cf-e1d3287cd0cb,0.878879024
55,d8f3acd3-4dfb-4734-a7b2-5890381e7d9c,0.366342889
56,79b3a082-fb2f-49c1-a927-f20715fd9ee2,0.351790508
57,41de0d7f-3761-4496-8a91-d68b416a32b8,0.621472271
58,89febbed-5efc-4e0d-99f0-3e91f0ba5731,0.049578217
59,fcea1004-82e5-4e2e-9d6c-bf0b1776e359,0.491035547
60,b6832f0c-28d7-4765-8dde-1b7b6b26ba06,0.171112209
61,797ad82c-1041-40eb-94ce-6effc9b03596,0.608588988
62,4c6d8f02-3946-465e-8812-9295dbf87e11,0.464465409
63,bc8ddeb0-544b-4d08-bea1-3733f41a9894,0.136982717
64,96b8cc96-0bab-4428-a9de-e77564810c4d,0.641021762
65,1ad4c02c-51fa-4d98-9c5b-1f03cb3f7242,0.881781278
66,a6782dee-fffd-40cf-992d-8a898b7426ff,0.911188672
67,025c752f-69d6-4916-ab38-efe1f11749c1,0.984258437
68,55c7db70-f4c5-4b3f-adf5-7497d20ebda1,0.545927282
69,ff936aea-1ab3-42c3-96fb-9adf196fd285,0.859242038
70,be404e48-0ea0-4586-a632-639d2cb26476,0.194712445
71,ee32a84a-cb80-4ae4-a884-f2f0a5126834,0.013540899
72,01e871a1-db7b-46c9-9288-e865a6b47b9c,0.49409559
73,1d6328bf-ae95-40cb-9286-1aa3dc1809fe,0.70424839
74,1929c90c-a06d-4b61-8788-c679ee591b0a,0.193857398
75,41da5d2f-b0ad-4057-857b-f74cc3827682,0.146060521
76,46b0102d-6cb7-48f5-bdda-97cb420b68b1,0.142392186
77,cb5e407b-d96c-4080-a3da-68155d4f8b1b,0.867214937
78,8aadba8e-d67f-4e53-8944-1d7cd1928ae3,0.057130808
79,666d133a-0bb1-4c07-bf1a-56f90cc837c1,0.571726807
80,c2967003-2cdd-4407-99f7-e4ada91c4dc0,0.113599985
81,2c56e4a0-b9b5-4066-8d92-99a5ecc38bc4,0.679001494
82,f5ab091c-9643-44f2-afa8-9a4c5a06e040,0.654580462
83,f4f96334-a81c-47c7-9d81-7e40877dfb51,0.600195261
84,c16e7de8-a7f6-4550-bf09-551dcf3c30c8,0.516138627
85,51ee0a1b-034a-464c-aeda-efd5486f510a,0.022809786
86,8f1148ff-9e84-4071-a91d-b8cf6d59c46e,0.574051603
87,0f641699-ae71-4fb8-ab9c-94e25569fd7c,0.368679907
88,d2527b4f-827c-4bcc-8766-e2085b382622,0.37030538
89,9b10e017-1737-43bd-9e68-df68a68a3abc,0.70518943
90,6492b2b3-b185-4ea7-84e3-fb15410bf051,0.022579248
91,74e47354-a695-49fa-8e9d-cb4b7dc19d68,0.458633379
92,7bb4cf95-9961-4aab-8f0b-98dab39f0e7f,0.551528836
93,077558fb-7533-44be-b4a1-5929768c2b36,0.709902224
94,01ea7611-0d87-4ffc-820f-e9b2c5c755b5,0.496922899
95,cbd9dc02-309a-4e12-bb5a-4cac9ddf0ac7,0.090632874
96,8ed84ab9-958c-4f22-b707-ade00c9404f4,0.123818454
97,5835b54a-64a1-45d7-ab31-fc1e106db601,0.13113909
98,807e33df-ff8d-4837-a4a6-6ca1277d8894,0.158326493
99,0c5c5a18-95b0-470f-a5a6-9e4c5969b3a8,0.068115645
100,3d57b194-ab29-4a21-94df-19e2e260cd83,0.946202515
101,a03c40bd-8d66-4bf3-b5fc-964229919bb1,0.033376438
102,372dc9c5-a1a5-4caa-b210-0547ec03b109,0.550384152
103,b84b84da-fda7-4eba-b015-2af9538481df,0.105760747
104,119d5ea0-412a-4d3c-bbe1-4acc50dbd13a,0.326366743
105,0fb58ee7-40e0-444b-ac55-824094a4077a,0.455650058
106,327d2517-e03a-4233-978b-99460463fc7f,0.579771368
107,788fe8ac-675e-4dcd-8c0e-3e21fa612933,0.246370024
108,888ea194-0350-4e2f-b924-fddd8312b6c2,0.798638805
109,817cfa94-5988-48fd-83d4-52c1c7c8e7c0,0.732818503
110,54131cfc-57c5-4db8-85a4-ac4c898f0f3d,0.223950704
111,15060406-410f-4871-8bc0-7a932c254748,0.484575572
112,cae3a4f3-5c79-48b8-8aad-42b8927903b6,0.564341463
113,bb71a581-6771-4910-bb2d-ba01187d0c8d,0.47785141
114,41c3b56b-30b1-4c92-aee6-34f2d4c25205,0.377435562
115,492a31a0-b48d-4994-a155-c50cd941b314,0.492110715
116,b2995c9b-66b8-4261-980c-e9550813f933,0.954008527
117,9c700695-1159-4af0-9a2d-bb3a70dcf796,0.864270148
118,20b0032f-a948-4c5a-ae67-5b333a950a26,0.62084409
119,06f57603-49a1-4600-971d-aae553c0500a,0.618211976
120,823e70e5-be16-46cc-bf6c-d8b97ee03ccc,0.307729676
121,64d601bb-4309-4217-ab17-a615211e2523,0.542508764
122,6f790d2d-164a-415b-b701-ec886235fe65,0.613953056
123,66343be8-b363-4862-b020-55d895e4985f,0.840737853
124,3bef0f21-761f-40c6-9064-ee515e575fd9,0.83666279
125,62bd29a4-e11e-47d9-90e0-ac7937c1dcd3,0.736079066
126,45a3007e-0f44-4ff2-b6b0-bb9e612960fb,0.462012063
127,61c075d3-5016-47a1-93c6-f68c69c9e7e1,0.784193366
128,68c1e434-db4d-4145-9962-69fa237a0ab8,0.207325491
129,1da713d3-f577-42d7-a797-a42b2eb202cf,0.103224525
130,3e8efaac-5a87-4d1f-9ae9-072ff9302912,0.022242067
131,0db4f1d9-f74d-4f69-a384-95f8cbd34570,0.011253096
132,532f5dd7-b486-4a39-bad7-2211ec7ad869,0.708888444
133,91fe782f-3dba-43e5-92bd-6b2f27b0ee23,0.989015163
134,50a44df6-a7ea-4614-ac43-ec5438d56ac5,0.625524292
135,1720a42b-f319-4c6e-9606-bc7109d1b7da,0.080223547
136,7eadfa6e-424b-4e9d-96f4-3634da322c03,0.128617342
137,4b206e03-eb95-4940-b3b5-d20c8aa78416,0.548819714
138,a08a5141-6bca-47d0-93ff-a798c16f487d,0.273828519
139,784cd096-7318-40aa-a7f6-bb2d2e928e58,0.060488569
140,5304aa04-7abe-4cc5-92a4-4b1d838dfd7f,0.443038418
141,0c1d3e9c-a448-462a-a8c0-36d432a436a3,0.327681578
142,d0a84cda-09c8-40f2-96f3-ec8c2ca043ab,0.570041102
143,17ffd1e0-30e1-4447-9493-ac21a469cad2,0.637486878
144,da096f6b-0fae-4642-9cb5-acae3e1995ee,0.481238726
145,843b26da-6ec4-46b7-a4ad-96b7f8c0305c,0.538003676
146,081be925-8d1e-4e0e-bc31-257bdbe831b6,0.894291916
147,7d870b02-c887-4c19-baf6-23cf78b5d723,0.073677426
148,3c085ead-4316-4539-bb4a-fdbc97590345,0.332466662
149,3856e4fe-44fe-4799-8d0f-4621e0022617,0.004812184
150,ee363932-c2ec-4c2a-826a-be9030c9b6f5,0.136624347
151,13b5d6c3-27e4-4806-98ed-a0439a3b8c58,0.259548306
152,a917fbdf-38de-4d1b-9f57-ee14b891d0a2,0.510295
153,e7a4e1a4-e8cf-4739-be6c-5cb572e101c6,0.540114517
154,354eba93-0851-4828-9cdd-b322b9af2ec2,0.760385969
155,5f801f66-d015-4a07-92a6-d544511a0cb7,0.403693751
156,819e88d7-6f68-4e26-9db8-cb1edad5fef6,0.419423382
157,10bc1a0d-c55a-4b7b-82eb-e871667ecb32,0.709646299
158,5d1a0035-80a9-4ac2-80b9-c4dd9987ef76,0.269097957
159,e493fd2e-9062-4b1b-95a1-01078815527a,0.590287677
160,718ff83f-eddf-4d77-8242-7b716ea100bd,0.993637994
161,18dd4418-ca04-4eb0-ac8f-d4bb134671f5,0.795578002
162,cf9271a2-f177-404c-bbc1-836ac66675e1,0.039044533
163,7efdc688-202e-400a-80d2-c271237d3fcf,0.69541428
164,70d6ead5-bdc8-4d0b-9edd-7f848075cb15,0.710576436
165,0cddf5ce-fc1e-4b44-af42-fa0f839ba53a,0.212697608
166,aac18e92-3831-40a6-86ad-1d3809d221a9,0.775687128
167,63d7c83b-1059-49fd-b107-65cda9ce762b,0.5753263
168,e9159e82-4f9a-466a-b241-c2f6b619e608,0.852327119
169,a5d81f5b-ce17-48a7-ba93-dcdb7a9005c2,0.297212015
170,c6b858d6-7f06-405e-bc35-cd0731ad68ba,0.363493373
171,45ff87b0-8c5e-46d6-807d-2eb814ee0a72,0.405188812
172,c6b07afb-0e42-4d9f-a98b-d1266b94b9f7,0.590441629
